user_id,segment_type
4607,Firmographic
6703,Behavioral
9232,Technographic
4934,Psychographic
230,Behavioral
7300,Psychographic
9251,Demographic
5807,Customer data
3615,Technographic
6151,Behavioral
9124,Psychographic
7099,Behavioral
9944,Behavioral
4801,Demographic
327,Psychographic
1468,Demographic
8303,Technographic
8936,Behavioral
5799,Customer data
9504,Psychographic
1794,Psychographic
699,Demographic
9777,Firmographic
7310,Psychographic
9549,Behavioral
3429,Psychographic
4581,Technographic
5888,Firmographic
5320,Behavioral
151,Customer data
5697,Firmographic
754,Firmographic
5748,Technographic
8723,Psychographic
4553,Demographic
1763,Technographic
6303,Firmographic
3379,Firmographic
8069,Demographic
4791,Firmographic
2744,Psychographic
7423,Psychographic
5154,Demographic
7971,Behavioral
7044,Psychographic
2901,Psychographic
6816,Customer data
9690,Technographic
1914,Firmographic
6913,Firmographic
6282,Technographic
2508,Firmographic
1848,Behavioral
1050,Demographic
4833,Technographic
9830,Customer data
7666,Behavioral
2657,Technographic
4028,Psychographic
1364,Psychographic
6995,Psychographic
9989,Customer data
1408,Customer data
1274,Firmographic
8883,Behavioral
314,Technographic
2390,Behavioral
7542,Behavioral
5630,Technographic
7447,Psychographic
9220,Behavioral
9171,Customer data
9191,Customer data
2008,Firmographic
8012,Psychographic
8022,Customer data
7188,Demographic
6222,Customer data
9755,Technographic
3566,Demographic
8034,Behavioral
3601,Customer data
8039,Demographic
9490,Customer data
7188,Customer data
5800,Technographic
9006,Psychographic
4607,Technographic
7655,Technographic
2058,Technographic
536,Behavioral
4519,Demographic
2033,Firmographic
6814,Demographic
2729,Demographic
9309,Customer data
812,Customer data
7733,Customer data
3536,Demographic
8875,Technographic
5972,Demographic
3664,Demographic
8217,Demographic
6381,Firmographic
1302,Demographic
8869,Behavioral
4364,Technographic
2000,Behavioral
1400,Customer data
283,Demographic
4572,Technographic
4857,Behavioral
3500,Technographic
9210,Technographic
4328,Psychographic
856,Firmographic
2847,Demographic
5668,Psychographic
2817,Technographic
8112,Demographic
7891,Behavioral
8048,Demographic
2655,Behavioral
7266,Behavioral
8910,Customer data
1182,Customer data
1943,Psychographic
2387,Technographic
9592,Firmographic
9670,Firmographic
744,Behavioral
7123,Behavioral
1645,Customer data
3572,Demographic
9445,Behavioral
9778,Behavioral
1925,Behavioral
7575,Customer data
3084,Psychographic
8226,Customer data
2829,Firmographic
655,Technographic
8277,Demographic
5129,Firmographic
5055,Customer data
6906,Demographic
341,Technographic
5231,Technographic
3146,Customer data
7630,Demographic
8533,Psychographic
9037,Psychographic
543,Technographic
5010,Behavioral
622,Firmographic
2240,Technographic
7447,Demographic
1607,Technographic
4434,Behavioral
1652,Firmographic
1269,Customer data
3503,Behavioral
5499,Technographic
8254,Firmographic
4180,Technographic
7740,Firmographic
4737,Firmographic
4864,Behavioral
8460,Technographic
5192,Behavioral
2424,Firmographic
1930,Customer data
6061,Firmographic
6481,Customer data
730,Customer data
3251,Customer data
9559,Customer data
5461,Behavioral
6824,Psychographic
8949,Demographic
8040,Behavioral
3257,Psychographic
2233,Firmographic
7474,Technographic
6231,Customer data
3706,Demographic
5564,Firmographic
6787,Firmographic
1963,Firmographic
8504,Customer data
2150,Technographic
4491,Firmographic
1314,Technographic
8408,Firmographic
2846,Behavioral
865,Customer data
2365,Psychographic
1640,Behavioral
1570,Technographic
6371,Firmographic
9392,Psychographic
7477,Technographic
8790,Behavioral
7753,Customer data
3054,Behavioral
4636,Customer data
586,Behavioral
845,Psychographic
8913,Technographic
5419,Behavioral
7766,Firmographic
514,Technographic
3098,Behavioral
5569,Customer data
5948,Behavioral
9365,Technographic
7168,Customer data
4131,Technographic
3031,Behavioral
749,Behavioral
7691,Firmographic
6345,Firmographic
4154,Psychographic
1447,Behavioral
8159,Behavioral
8757,Demographic
3686,Technographic
8580,Customer data
1191,Customer data
2834,Customer data
845,Behavioral
4655,Demographic
8822,Demographic
1346,Psychographic
6414,Customer data
7651,Psychographic
2992,Demographic
1064,Behavioral
6100,Demographic
6503,Psychographic
4020,Psychographic
2011,Behavioral
6138,Technographic
8068,Demographic
1825,Technographic
3669,Behavioral
8452,Technographic
8513,Technographic
5637,Technographic
3498,Firmographic
3364,Psychographic
9805,Demographic
9405,Demographic
3551,Demographic
1175,Technographic
8996,Firmographic
3246,Firmographic
1880,Firmographic
3778,Psychographic
9694,Firmographic
2855,Psychographic
7619,Technographic
1155,Psychographic
3495,Psychographic
9489,Behavioral
1980,Technographic
2898,Behavioral
4673,Customer data
7123,Technographic
4014,Firmographic
5410,Firmographic
4621,Psychographic
6195,Psychographic
8711,Firmographic
3846,Demographic
3779,Psychographic
5660,Technographic
3506,Customer data
7439,Customer data
1530,Psychographic
2402,Technographic
1832,Behavioral
5404,Demographic
960,Psychographic
7393,Psychographic
5200,Demographic
5142,Demographic
7386,Demographic
893,Customer data
196,Firmographic
8769,Behavioral
3917,Behavioral
9621,Psychographic
9872,Firmographic
7543,Technographic
1466,Customer data
7997,Demographic
6091,Behavioral
7435,Firmographic
8583,Demographic
200,Psychographic
13,Behavioral
6937,Technographic
9700,Psychographic
7293,Demographic
9348,Technographic
5038,Psychographic
8395,Behavioral
962,Psychographic
410,Demographic
5103,Psychographic
1154,Behavioral
3926,Firmographic
1123,Firmographic
812,Technographic
5840,Firmographic
2692,Technographic
7947,Technographic
404,Demographic
3957,Customer data
8954,Demographic
9867,Firmographic
9826,Psychographic
4977,Psychographic
9835,Technographic
4197,Behavioral
8324,Firmographic
4627,Demographic
9287,Technographic
7182,Psychographic
3818,Firmographic
8348,Customer data
8029,Demographic
5270,Firmographic
6096,Psychographic
9883,Technographic
1831,Customer data
8569,Behavioral
7346,Psychographic
3418,Behavioral
3930,Demographic
7625,Behavioral
1724,Demographic
7099,Customer data
5712,Customer data
6298,Technographic
2388,Customer data
3483,Firmographic
36,Demographic
8996,Customer data
1867,Customer data
1169,Demographic
4188,Behavioral
4252,Technographic
2591,Psychographic
2968,Demographic
4793,Demographic
2885,Demographic
4840,Customer data
9358,Firmographic
5182,Demographic
1425,Demographic
3478,Behavioral
7198,Technographic
6707,Technographic
883,Technographic
5482,Customer data
9419,Behavioral
1770,Demographic
9951,Firmographic
4244,Customer data
855,Customer data
6960,Technographic
4523,Customer data
3741,Firmographic
350,Customer data
6436,Firmographic
7809,Demographic
3931,Demographic
4595,Customer data
8682,Behavioral
9921,Firmographic
731,Behavioral
3754,Behavioral
5569,Psychographic
1060,Psychographic
2309,Behavioral
5585,Firmographic
4123,Behavioral
4603,Customer data
128,Psychographic
8113,Technographic
1487,Technographic
488,Firmographic
1900,Technographic
8364,Psychographic
319,Behavioral
4818,Behavioral
8462,Behavioral
9651,Customer data
6112,Demographic
4577,Customer data
4307,Behavioral
2741,Psychographic
2871,Technographic
9072,Firmographic
1719,Demographic
1191,Psychographic
2925,Psychographic
6086,Firmographic
9472,Technographic
8386,Customer data
2822,Firmographic
6817,Behavioral
2212,Technographic
203,Behavioral
9263,Demographic
7290,Technographic
9794,Demographic
2157,Customer data
5627,Behavioral
3197,Psychographic
8022,Behavioral
5923,Technographic
6060,Behavioral
867,Technographic
9159,Customer data
1800,Behavioral
9762,Demographic
498,Customer data
3169,Behavioral
3166,Firmographic
5868,Firmographic
2064,Customer data
9171,Technographic
2712,Demographic
879,Behavioral
4608,Behavioral
8270,Firmographic
3406,Behavioral
1786,Technographic
9129,Demographic
984,Customer data
8006,Behavioral
6027,Demographic
6651,Demographic
9512,Psychographic
2054,Customer data
7319,Technographic
9539,Behavioral
5385,Psychographic
1720,Demographic
4722,Psychographic
78,Demographic
5101,Behavioral
4417,Behavioral
3937,Behavioral
9458,Customer data
8341,Technographic
3769,Psychographic
9510,Psychographic
5044,Psychographic
3191,Demographic
9686,Behavioral
7729,Technographic
1414,Firmographic
5145,Demographic
7113,Demographic
9628,Technographic
6897,Psychographic
8458,Firmographic
9165,Psychographic
484,Customer data
4695,Psychographic
7248,Demographic
6340,Behavioral
6670,Customer data
4015,Technographic
1437,Customer data
7210,Firmographic
1435,Firmographic
7333,Psychographic
5318,Behavioral
8130,Psychographic
3172,Demographic
4297,Psychographic
2305,Behavioral
6962,Behavioral
8510,Technographic
975,Demographic
7794,Firmographic
8411,Customer data
2492,Customer data
4604,Firmographic
9589,Behavioral
9097,Behavioral
7442,Demographic
5235,Demographic
2378,Demographic
8783,Behavioral
8749,Technographic
6030,Technographic
4689,Firmographic
5822,Behavioral
7298,Psychographic
2804,Psychographic
7927,Demographic
4642,Customer data
8735,Behavioral
8583,Psychographic
6161,Customer data
5685,Psychographic
570,Behavioral
3097,Technographic
9795,Psychographic
211,Technographic
7770,Demographic
510,Customer data
1709,Behavioral
1926,Customer data
4274,Technographic
7222,Technographic
5440,Psychographic
7720,Customer data
6174,Customer data
9584,Technographic
531,Psychographic
399,Demographic
6323,Firmographic
8561,Technographic
8923,Demographic
1590,Demographic
7265,Customer data
816,Technographic
1668,Psychographic
2292,Firmographic
8287,Psychographic
3059,Demographic
3382,Technographic
4941,Behavioral
3165,Technographic
7492,Firmographic
671,Behavioral
2975,Psychographic
6087,Customer data
4591,Demographic
3770,Psychographic
4439,Behavioral
2127,Behavioral
4583,Customer data
7342,Firmographic
7336,Psychographic
3706,Psychographic
8400,Behavioral
3385,Technographic
7695,Psychographic
194,Behavioral
6179,Customer data
6435,Technographic
1171,Psychographic
6730,Technographic
7050,Demographic
6885,Demographic
3808,Behavioral
9272,Demographic
3636,Psychographic
6270,Psychographic
7803,Demographic
7065,Firmographic
5414,Customer data
9921,Firmographic
7868,Psychographic
2539,Demographic
5442,Demographic
1718,Technographic
8800,Demographic
3594,Firmographic
399,Customer data
3797,Customer data
249,Psychographic
4377,Demographic
2087,Firmographic
9995,Technographic
906,Technographic
1117,Firmographic
9209,Demographic
2277,Behavioral
1329,Technographic
6828,Demographic
2395,Customer data
1019,Behavioral
1922,Demographic
406,Customer data
9362,Customer data
2138,Psychographic
7420,Demographic
9319,Behavioral
6107,Demographic
2370,Firmographic
9277,Demographic
5527,Behavioral
7492,Technographic
7109,Demographic
3557,Psychographic
1519,Technographic
732,Firmographic
9026,Customer data
2191,Behavioral
3308,Behavioral
8302,Customer data
4590,Technographic
8617,Demographic
9288,Psychographic
8004,Behavioral
5675,Customer data
9514,Firmographic
4031,Behavioral
1272,Technographic
668,Psychographic
1460,Demographic
3455,Psychographic
9577,Customer data
3399,Behavioral
3872,Customer data
2694,Technographic
981,Psychographic
4460,Firmographic
4633,Customer data
8523,Technographic
7267,Technographic
3605,Demographic
5503,Customer data
6988,Behavioral
8514,Technographic
8097,Customer data
5151,Technographic
4229,Technographic
798,Technographic
5347,Demographic
21,Firmographic
2138,Psychographic
5283,Customer data
9501,Behavioral
2368,Technographic
6697,Demographic
5530,Psychographic
8501,Technographic
9012,Firmographic
9064,Demographic
446,Demographic
4012,Technographic
9326,Psychographic
8481,Demographic
2435,Firmographic
6425,Demographic
3395,Behavioral
5441,Technographic
3329,Firmographic
4276,Firmographic
8050,Technographic
5849,Psychographic
1184,Psychographic
3474,Psychographic
5644,Technographic
6142,Behavioral
2003,Behavioral
6584,Psychographic
2995,Behavioral
5258,Customer data
7731,Demographic
1235,Firmographic
7109,Technographic
2971,Psychographic
1324,Psychographic
2951,Firmographic
3902,Customer data
2523,Psychographic
9495,Demographic
660,Customer data
3108,Technographic
1579,Behavioral
9799,Technographic
6013,Firmographic
2086,Firmographic
8007,Psychographic
441,Behavioral
2805,Behavioral
7810,Firmographic
9714,Demographic
1504,Demographic
2008,Psychographic
4933,Psychographic
9657,Behavioral
8107,Behavioral
907,Behavioral
265,Psychographic
8502,Demographic
8317,Customer data
1271,Psychographic
6752,Behavioral
9375,Customer data
8212,Firmographic
4045,Psychographic
9909,Firmographic
2871,Firmographic
2162,Customer data
1651,Technographic
8192,Firmographic
2145,Firmographic
7396,Demographic
5007,Psychographic
1530,Demographic
4916,Demographic
5271,Demographic
838,Demographic
8005,Psychographic
1453,Technographic
479,Behavioral
8992,Customer data
6497,Technographic
3421,Psychographic
2085,Demographic
25,Technographic
5979,Behavioral
9109,Technographic
3958,Firmographic
7828,Firmographic
4721,Firmographic
2846,Customer data
477,Behavioral
5080,Behavioral
3802,Psychographic
5405,Psychographic
1100,Demographic
5595,Demographic
7493,Psychographic
2048,Technographic
7601,Demographic
9931,Behavioral
606,Firmographic
326,Psychographic
9090,Behavioral
273,Behavioral
6646,Firmographic
825,Behavioral
9328,Behavioral
12,Behavioral
8242,Demographic
5115,Firmographic
7364,Psychographic
8775,Behavioral
8769,Customer data
4583,Customer data
6077,Customer data
8966,Firmographic
8349,Firmographic
4459,Firmographic
9873,Firmographic
5990,Psychographic
6791,Customer data
3147,Behavioral
7055,Firmographic
6278,Demographic
1646,Psychographic
7033,Technographic
349,Psychographic
1336,Customer data
156,Customer data
6100,Demographic
7092,Technographic
8490,Customer data
5907,Customer data
4151,Firmographic
4363,Demographic
2664,Psychographic
8412,Behavioral
3937,Psychographic
7685,Demographic
9406,Firmographic
2198,Demographic
5935,Technographic
1616,Behavioral
3791,Behavioral
3394,Customer data
2818,Technographic
5079,Demographic
6449,Demographic
2455,Technographic
4935,Customer data
6723,Demographic
1472,Demographic
5354,Technographic
3079,Demographic
4269,Customer data
3849,Firmographic
2886,Customer data
9019,Firmographic
1911,Firmographic
6679,Demographic
278,Firmographic
5448,Customer data
7176,Technographic
8733,Psychographic
2263,Demographic
5218,Behavioral
4474,Customer data
5102,Behavioral
1510,Technographic
6479,Psychographic
4295,Customer data
9426,Technographic
9038,Customer data
2705,Firmographic
9178,Technographic
8843,Technographic
1090,Technographic
9519,Demographic
8054,Firmographic
6736,Behavioral
7574,Behavioral
2256,Psychographic
9158,Technographic
9064,Firmographic
6837,Technographic
6858,Technographic
4086,Customer data
7906,Firmographic
495,Firmographic
8223,Behavioral
9161,Customer data
405,Demographic
3444,Firmographic
2170,Firmographic
7296,Firmographic
4128,Technographic
5559,Behavioral
7227,Customer data
1636,Behavioral
358,Customer data
4110,Demographic
840,Technographic
7633,Firmographic
3609,Technographic
8054,Customer data
5303,Technographic
5766,Behavioral
1893,Customer data
9478,Psychographic
2254,Firmographic
4485,Behavioral
8387,Psychographic
7678,Firmographic
4861,Psychographic
8258,Psychographic
5844,Demographic
4691,Behavioral
1783,Demographic
6521,Technographic
3244,Customer data
1376,Demographic
9493,Demographic
695,Customer data
9102,Firmographic
1403,Customer data
8821,Behavioral
3520,Firmographic
5854,Firmographic
3240,Customer data
9641,Technographic
1614,Psychographic
3717,Psychographic
7326,Behavioral
2382,Demographic
7703,Technographic
1545,Demographic
5880,Demographic
82,Firmographic
324,Technographic
4147,Firmographic
1985,Customer data
5753,Demographic
2108,Behavioral
6656,Psychographic
7398,Demographic
7442,Psychographic
2082,Technographic
3846,Demographic
413,Demographic
5817,Demographic
6592,Psychographic
5255,Firmographic
2991,Demographic
2453,Demographic
5537,Demographic
2543,Behavioral
426,Psychographic
6353,Technographic
1256,Firmographic
4639,Behavioral
7673,Firmographic
9792,Demographic
4827,Behavioral
2100,Behavioral
4785,Behavioral
8912,Behavioral
3360,Firmographic
2312,Firmographic
631,Behavioral
3818,Technographic
1356,Demographic
1615,Demographic
7086,Firmographic
763,Psychographic
1600,Technographic
4943,Customer data
6913,Customer data
9708,Firmographic
7799,Technographic
3807,Psychographic
4057,Customer data
8459,Customer data
6169,Technographic
9558,Technographic
4910,Demographic
8974,Behavioral
1168,Technographic
1025,Customer data
7481,Psychographic
1730,Technographic
792,Psychographic
6422,Customer data
1025,Firmographic
9405,Technographic
5020,Customer data
7878,Demographic
9993,Behavioral
2773,Demographic
5877,Demographic
1283,Behavioral
5174,Technographic
817,Behavioral
4030,Technographic
6174,Technographic
7928,Psychographic
3625,Demographic
